output_weight,rate_smoothing_weight,objective
0.0010000000000000002,0.0023436729115920993,162.0134756499959
0.012873332935452241,0.0015309059120638675,162.2204128656441
0.019707861498850326,0.0010000000000000002,163.72288641175552
0.008408964152537146,0.0015309059120638675,166.71303733480667
0.005492802716530587,0.0015309059120638675,169.7762093690391
0.012873332935452241,0.0010000000000000002,170.7621255329705
0.003587942716300282,0.0015309059120638675,171.83482070316367
0.0023436729115920993,0.0015309059120638675,173.2049996403467
0.0015309059120638675,0.0015309059120638675,174.1111280220954
0.0010000000000000002,0.0015309059120638675,174.70783181253668
0.008408964152537146,0.0010000000000000002,175.67466799778833
0.005492802716530587,0.0010000000000000002,179.02872138802852
0.003587942716300282,0.0010000000000000002,181.28488749557837
0.0023436729115920993,0.0010000000000000002,182.78747229361363
0.0015309059120638675,0.0010000000000000002,183.78156453258524
0.0010000000000000002,0.0010000000000000002,184.43636826993554
